ts,id.orig_h,id.resp_h,query
1474767004.651029,192.168.1.240,8.8.8.8,www.example.com
1474767004.650875,192.168.1.240,8.8.8.8,www.example.com
1474767004.832146,192.168.1.240,8.8.8.8,www.example.net
1474767004.831979,192.168.1.240,8.8.8.8,www.example.net
1474767005.013202,192.168.1.240,8.8.8.8,www.example.org
1474767005.013043,192.168.1.240,8.8.8.8,www.example.org
1474767132.382227,192.168.1.166,192.168.1.1,babyws.withings.net
1474767229.643721,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474767304.646569,192.168.1.240,8.8.8.8,www.example.com
1474767304.646738,192.168.1.240,8.8.8.8,www.example.com
1474767304.809189,192.168.1.240,8.8.8.8,www.example.net
1474767304.809344,192.168.1.240,8.8.8.8,www.example.net
1474767305.12577,192.168.1.240,8.8.8.8,www.example.org
1474767305.125623,192.168.1.240,8.8.8.8,www.example.org
1474767322.455675,192.168.1.166,192.168.1.1,babyws.withings.net
1474767350.743536,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474767369.681084,192.168.1.227,192.168.1.1,uk.pool.ntp.org
1474767473.444647,192.168.1.166,192.168.1.1,babyws.withings.net
1474767604.655047,192.168.1.240,8.8.8.8,www.example.com
1474767604.656774,192.168.1.240,8.8.8.8,www.example.com
1474767604.835202,192.168.1.240,8.8.8.8,www.example.net
1474767604.836004,192.168.1.240,8.8.8.8,www.example.net
1474767605.011423,192.168.1.240,8.8.8.8,www.example.org
1474767605.011255,192.168.1.240,8.8.8.8,www.example.org
1474767734.189318,192.168.1.166,192.168.1.1,babyws.withings.net
1474767904.640297,192.168.1.240,8.8.8.8,www.example.com
1474767904.640468,192.168.1.240,8.8.8.8,www.example.com
1474767904.829021,192.168.1.240,8.8.8.8,www.example.net
1474767904.828858,192.168.1.240,8.8.8.8,www.example.net
1474767905.014503,192.168.1.240,8.8.8.8,www.example.org
1474767905.014651,192.168.1.240,8.8.8.8,www.example.org
1474768201.362212,192.168.1.166,192.168.1.1,babyws.withings.net
1474768201.947777,192.168.1.166,192.168.1.1,babyws.withings.net
1474768202.687673,192.168.1.166,192.168.1.1,babyws.withings.net
1474768204.646312,192.168.1.240,8.8.8.8,www.example.com
1474768204.646457,192.168.1.240,8.8.8.8,www.example.com
1474768204.834789,192.168.1.240,8.8.8.8,www.example.net
1474768204.834938,192.168.1.240,8.8.8.8,www.example.net
1474768204.9979,192.168.1.240,8.8.8.8,www.example.org
1474768204.99805,192.168.1.240,8.8.8.8,www.example.org
1474768250.739423,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474768335.954931,192.168.1.166,192.168.1.1,babyws.withings.net
1474768429.908404,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474768504.670871,192.168.1.240,8.8.8.8,www.example.com
1474768504.671043,192.168.1.240,8.8.8.8,www.example.com
1474768504.84849,192.168.1.240,8.8.8.8,www.example.net
1474768504.848638,192.168.1.240,8.8.8.8,www.example.net
1474768505.03717,192.168.1.240,8.8.8.8,www.example.org
1474768505.037326,192.168.1.240,8.8.8.8,www.example.org
1474768805.667636,192.168.1.240,8.8.8.8,www.example.com
1474768805.667812,192.168.1.240,8.8.8.8,www.example.com
1474768805.844425,192.168.1.240,8.8.8.8,www.example.net
1474768805.844575,192.168.1.240,8.8.8.8,www.example.net
1474768806.018054,192.168.1.240,8.8.8.8,www.example.org
1474768806.018202,192.168.1.240,8.8.8.8,www.example.org
1474768938.085353,192.168.1.166,192.168.1.1,babyws.withings.net
1474769104.68281,192.168.1.240,8.8.8.8,www.example.com
1474769104.683285,192.168.1.240,8.8.8.8,www.example.com
1474769104.857476,192.168.1.240,8.8.8.8,www.example.net
1474769104.857329,192.168.1.240,8.8.8.8,www.example.net
1474769105.044997,192.168.1.240,8.8.8.8,www.example.org
1474769105.045162,192.168.1.240,8.8.8.8,www.example.org
1474769150.748832,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474769389.862213,192.168.1.166,192.168.1.1,babyws.withings.net
1474769390.430895,192.168.1.166,192.168.1.1,babyws.withings.net
1474769404.657094,192.168.1.240,8.8.8.8,www.example.com
1474769404.656937,192.168.1.240,8.8.8.8,www.example.com
1474769404.833118,192.168.1.240,8.8.8.8,www.example.net
1474769404.834294,192.168.1.240,8.8.8.8,www.example.net
1474769404.999806,192.168.1.240,8.8.8.8,www.example.org
1474769404.999968,192.168.1.240,8.8.8.8,www.example.org
1474769451.103849,192.168.1.166,192.168.1.1,babyws.withings.net
1474769539.87556,192.168.1.166,192.168.1.1,babyws.withings.net
1474769630.177071,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474769637.354377,192.168.1.240,8.8.8.8,pindorama.amazon.com
1474769638.375793,192.168.1.240,8.8.8.8,www.example.com
1474769638.375962,192.168.1.240,8.8.8.8,www.example.com
1474769638.539734,192.168.1.240,8.8.8.8,www.example.net
1474769638.539864,192.168.1.240,8.8.8.8,www.example.net
1474769638.771556,192.168.1.240,8.8.8.8,www.example.org
1474769638.77173,192.168.1.240,8.8.8.8,www.example.org
1474769851.707023,192.168.1.240,192.168.1.1,www.meethue.com
1474769939.212097,192.168.1.240,8.8.8.8,www.example.com
1474769939.211939,192.168.1.240,8.8.8.8,www.example.com
1474769939.399095,192.168.1.240,8.8.8.8,www.example.net
1474769939.39893,192.168.1.240,8.8.8.8,www.example.net
1474769939.586389,192.168.1.240,8.8.8.8,www.example.org
1474769939.586515,192.168.1.240,8.8.8.8,www.example.org
1474770050.735081,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474770141.65189,192.168.1.166,192.168.1.1,babyws.withings.net
1474770230.437384,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474770239.246286,192.168.1.240,8.8.8.8,www.example.com
1474770239.246119,192.168.1.240,8.8.8.8,www.example.com
1474770239.433901,192.168.1.240,8.8.8.8,www.example.net
1474770239.434055,192.168.1.240,8.8.8.8,www.example.net
1474770239.608528,192.168.1.240,8.8.8.8,www.example.org
1474770239.608378,192.168.1.240,8.8.8.8,www.example.org
1474770421.331885,192.168.1.241,192.168.1.1,apicom.netatmo.net
1474770539.211035,192.168.1.240,8.8.8.8,www.example.com
1474770539.21446,192.168.1.240,8.8.8.8,www.example.com
1474770539.388649,192.168.1.240,8.8.8.8,www.example.net
1474770539.388798,192.168.1.240,8.8.8.8,www.example.net
1474770539.553529,192.168.1.240,8.8.8.8,www.example.org
1474770539.553376,192.168.1.240,8.8.8.8,www.example.org
1474770743.460142,192.168.1.166,192.168.1.1,babyws.withings.net
1474770839.214736,192.168.1.240,8.8.8.8,www.example.com
1474770839.214892,192.168.1.240,8.8.8.8,www.example.com
1474770839.393459,192.168.1.240,8.8.8.8,www.example.net
1474770839.393597,192.168.1.240,8.8.8.8,www.example.net
1474770839.567661,192.168.1.240,8.8.8.8,www.example.org
1474770839.567811,192.168.1.240,8.8.8.8,www.example.org
1474770923.360168,192.168.1.166,192.168.1.1,babyws.withings.net
1474770950.736679,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474770972.562169,192.168.1.227,192.168.1.1,uk.pool.ntp.org
1474771140.208771,192.168.1.240,8.8.8.8,www.example.com
1474771140.209672,192.168.1.240,8.8.8.8,www.example.com
1474771140.37158,192.168.1.240,8.8.8.8,www.example.net
1474771140.372062,192.168.1.240,8.8.8.8,www.example.net
1474771140.53591,192.168.1.240,8.8.8.8,www.example.org
1474771140.535744,192.168.1.240,8.8.8.8,www.example.org
1474771345.239288,192.168.1.166,192.168.1.1,babyws.withings.net
1474771430.70605,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474771439.21987,192.168.1.240,8.8.8.8,www.example.com
1474771439.222843,192.168.1.240,8.8.8.8,www.example.com
1474771439.392711,192.168.1.240,8.8.8.8,www.example.net
1474771439.39286,192.168.1.240,8.8.8.8,www.example.net
1474771439.580264,192.168.1.240,8.8.8.8,www.example.org
1474771439.580419,192.168.1.240,8.8.8.8,www.example.org
1474771739.212395,192.168.1.240,8.8.8.8,www.example.com
1474771739.212881,192.168.1.240,8.8.8.8,www.example.com
1474771739.400061,192.168.1.240,8.8.8.8,www.example.net
1474771739.399902,192.168.1.240,8.8.8.8,www.example.net
1474771739.564035,192.168.1.240,8.8.8.8,www.example.org
1474771739.564186,192.168.1.240,8.8.8.8,www.example.org
1474771850.758746,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474771946.986755,192.168.1.166,192.168.1.1,babyws.withings.net
1474772039.20889,192.168.1.240,8.8.8.8,www.example.com
1474772039.209049,192.168.1.240,8.8.8.8,www.example.com
1474772039.372067,192.168.1.240,8.8.8.8,www.example.net
1474772039.372216,192.168.1.240,8.8.8.8,www.example.net
1474772039.536047,192.168.1.240,8.8.8.8,www.example.org
1474772039.536196,192.168.1.240,8.8.8.8,www.example.org
1474772339.236382,192.168.1.240,8.8.8.8,www.example.com
1474772339.247348,192.168.1.240,8.8.8.8,www.example.com
1474772339.421739,192.168.1.240,8.8.8.8,www.example.net
1474772339.421889,192.168.1.240,8.8.8.8,www.example.net
1474772339.598702,192.168.1.240,8.8.8.8,www.example.org
1474772339.598851,192.168.1.240,8.8.8.8,www.example.org
1474772548.804035,192.168.1.166,192.168.1.1,babyws.withings.net
1474772630.971021,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474772639.220511,192.168.1.240,8.8.8.8,www.example.com
1474772639.220345,192.168.1.240,8.8.8.8,www.example.com
1474772639.409907,192.168.1.240,8.8.8.8,www.example.net
1474772639.410037,192.168.1.240,8.8.8.8,www.example.net
1474772639.573601,192.168.1.240,8.8.8.8,www.example.org
1474772639.573752,192.168.1.240,8.8.8.8,www.example.org
1474772750.728879,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474772811.364608,192.168.1.166,192.168.1.1,babyws.withings.net
1474772811.939586,192.168.1.166,192.168.1.1,babyws.withings.net
1474772872.612703,192.168.1.166,192.168.1.1,babyws.withings.net
1474772939.202911,192.168.1.240,8.8.8.8,www.example.com
1474772939.203077,192.168.1.240,8.8.8.8,www.example.com
1474772939.389046,192.168.1.240,8.8.8.8,www.example.net
1474772939.388896,192.168.1.240,8.8.8.8,www.example.net
1474772939.565411,192.168.1.240,8.8.8.8,www.example.org
1474772939.565562,192.168.1.240,8.8.8.8,www.example.org
1474773103.887143,192.168.1.249,192.168.1.1,www.samsungsmartcam.com
1474773104.250363,192.168.1.249,192.168.1.1,smtp.gmail.com
1474773104.250231,192.168.1.249,192.168.1.1,smtp.gmail.com
1474773139.365838,192.168.1.227,192.168.1.1,devs.tplinkcloud.com
1474773150.587875,192.168.1.166,192.168.1.1,babyws.withings.net
1474773239.229285,192.168.1.240,8.8.8.8,www.example.com
1474773239.229446,192.168.1.240,8.8.8.8,www.example.com
1474773239.416066,192.168.1.240,8.8.8.8,www.example.net
1474773239.416215,192.168.1.240,8.8.8.8,www.example.net
1474773239.591223,192.168.1.240,8.8.8.8,www.example.org
1474773239.591375,192.168.1.240,8.8.8.8,www.example.org
1474773540.207731,192.168.1.240,8.8.8.8,www.example.com
1474773540.207561,192.168.1.240,8.8.8.8,www.example.com
1474773540.408781,192.168.1.240,8.8.8.8,www.example.net
1474773540.408652,192.168.1.240,8.8.8.8,www.example.net
1474773540.595118,192.168.1.240,8.8.8.8,www.example.org
1474773540.595266,192.168.1.240,8.8.8.8,www.example.org
1474773650.723559,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474773752.358785,192.168.1.166,192.168.1.1,babyws.withings.net
1474773831.251566,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474773840.210562,192.168.1.240,8.8.8.8,www.example.com
1474773840.210733,192.168.1.240,8.8.8.8,www.example.com
1474773840.373155,192.168.1.240,8.8.8.8,www.example.net
1474773840.373316,192.168.1.240,8.8.8.8,www.example.net
1474773840.549,192.168.1.240,8.8.8.8,www.example.org
1474773840.549172,192.168.1.240,8.8.8.8,www.example.org
1474773973.937955,192.168.1.240,8.8.8.8,pindorama.amazon.com
1474773973.969137,192.168.1.240,8.8.8.8,www.example.com
1474773973.969304,192.168.1.240,8.8.8.8,www.example.com
1474773974.157884,192.168.1.240,8.8.8.8,www.example.net
1474773974.158035,192.168.1.240,8.8.8.8,www.example.net
1474773974.361226,192.168.1.240,8.8.8.8,www.example.org
1474773974.361073,192.168.1.240,8.8.8.8,www.example.org
1474774021.783059,192.168.1.241,192.168.1.1,apicom.netatmo.net
1474774201.841235,192.168.1.241,192.168.1.1,apicom.netatmo.net
1474774274.620403,192.168.1.240,8.8.8.8,www.example.com
1474774274.620236,192.168.1.240,8.8.8.8,www.example.com
1474774274.809083,192.168.1.240,8.8.8.8,www.example.net
1474774274.808935,192.168.1.240,8.8.8.8,www.example.net
1474774274.973154,192.168.1.240,8.8.8.8,www.example.org
1474774274.973305,192.168.1.240,8.8.8.8,www.example.org
1474774354.134994,192.168.1.166,192.168.1.1,babyws.withings.net
1474774431.527872,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474774524.251485,192.168.1.166,192.168.1.1,babyws.withings.net
1474774550.718383,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474774574.622367,192.168.1.240,8.8.8.8,www.example.com
1474774574.623149,192.168.1.240,8.8.8.8,www.example.com
1474774574.797016,192.168.1.240,8.8.8.8,www.example.net
1474774574.797168,192.168.1.240,8.8.8.8,www.example.net
1474774574.972263,192.168.1.240,8.8.8.8,www.example.org
1474774574.972412,192.168.1.240,8.8.8.8,www.example.org
1474774575.507832,192.168.1.227,192.168.1.1,uk.pool.ntp.org
1474774665.315862,192.168.1.240,192.168.1.1,www.meethue.com
1474774874.656002,192.168.1.240,8.8.8.8,www.example.com
1474774874.65584,192.168.1.240,8.8.8.8,www.example.com
1474774874.971554,192.168.1.240,8.8.8.8,www.example.net
1474774874.971708,192.168.1.240,8.8.8.8,www.example.net
1474774875.146658,192.168.1.240,8.8.8.8,www.example.org
1474774875.146506,192.168.1.240,8.8.8.8,www.example.org
1474774955.904763,192.168.1.166,192.168.1.1,babyws.withings.net
1474775174.603767,192.168.1.240,8.8.8.8,www.example.com
1474775174.604228,192.168.1.240,8.8.8.8,www.example.com
1474775174.930807,192.168.1.240,8.8.8.8,www.example.net
1474775174.930959,192.168.1.240,8.8.8.8,www.example.net
1474775175.094691,192.168.1.240,8.8.8.8,www.example.org
1474775175.094543,192.168.1.240,8.8.8.8,www.example.org
1474775406.921896,192.168.1.166,192.168.1.1,babyws.withings.net
1474775407.50836,192.168.1.166,192.168.1.1,babyws.withings.net
1474775408.120187,192.168.1.166,192.168.1.1,babyws.withings.net
1474775450.731284,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474775474.62236,192.168.1.240,8.8.8.8,www.example.com
1474775474.622529,192.168.1.240,8.8.8.8,www.example.com
1474775474.809128,192.168.1.240,8.8.8.8,www.example.net
1474775474.80895,192.168.1.240,8.8.8.8,www.example.net
1474775474.97215,192.168.1.240,8.8.8.8,www.example.org
1474775474.972302,192.168.1.240,8.8.8.8,www.example.org
1474775557.690342,192.168.1.166,192.168.1.1,babyws.withings.net
1474775631.805129,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474775774.621013,192.168.1.240,8.8.8.8,www.example.com
1474775774.621182,192.168.1.240,8.8.8.8,www.example.com
1474775774.823016,192.168.1.240,8.8.8.8,www.example.net
1474775774.822892,192.168.1.240,8.8.8.8,www.example.net
1474775774.983564,192.168.1.240,8.8.8.8,www.example.org
1474775774.983715,192.168.1.240,8.8.8.8,www.example.org
1474775932.040681,192.168.1.166,192.168.1.1,babyws.withings.net
1474776074.612064,192.168.1.240,8.8.8.8,www.example.com
1474776074.612221,192.168.1.240,8.8.8.8,www.example.com
1474776074.790343,192.168.1.240,8.8.8.8,www.example.net
1474776074.790192,192.168.1.240,8.8.8.8,www.example.net
1474776074.968872,192.168.1.240,8.8.8.8,www.example.org
1474776074.969028,192.168.1.240,8.8.8.8,www.example.org
1474776159.589916,192.168.1.166,192.168.1.1,babyws.withings.net
1474776232.740963,192.168.1.166,192.168.1.1,babyws.withings.net
1474776233.324352,192.168.1.166,192.168.1.1,babyws.withings.net
1474776294.025922,192.168.1.166,192.168.1.1,babyws.withings.net
1474776350.742559,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474776374.629077,192.168.1.240,8.8.8.8,www.example.com
1474776374.629266,192.168.1.240,8.8.8.8,www.example.com
1474776374.817581,192.168.1.240,8.8.8.8,www.example.net
1474776374.817741,192.168.1.240,8.8.8.8,www.example.net
1474776374.993615,192.168.1.240,8.8.8.8,www.example.org
1474776374.994619,192.168.1.240,8.8.8.8,www.example.org
1474776675.623783,192.168.1.240,8.8.8.8,www.example.com
1474776675.626186,192.168.1.240,8.8.8.8,www.example.com
1474776675.788783,192.168.1.240,8.8.8.8,www.example.net
1474776675.788933,192.168.1.240,8.8.8.8,www.example.net
1474776675.96491,192.168.1.240,8.8.8.8,www.example.org
1474776675.965047,192.168.1.240,8.8.8.8,www.example.org
1474776761.351777,192.168.1.166,192.168.1.1,babyws.withings.net
1474776832.085576,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474776851.087059,192.168.1.249,192.168.1.1,pool.ntp.org
1474776851.086922,192.168.1.249,192.168.1.1,pool.ntp.org
1474776974.652284,192.168.1.240,8.8.8.8,www.example.com
1474776974.652449,192.168.1.240,8.8.8.8,www.example.com
1474776974.838067,192.168.1.240,8.8.8.8,www.example.net
1474776974.838231,192.168.1.240,8.8.8.8,www.example.net
1474776975.014253,192.168.1.240,8.8.8.8,www.example.org
1474776975.014401,192.168.1.240,8.8.8.8,www.example.org
1474777250.742145,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474777274.620653,192.168.1.240,8.8.8.8,www.example.com
1474777274.623628,192.168.1.240,8.8.8.8,www.example.com
1474777274.78684,192.168.1.240,8.8.8.8,www.example.net
1474777274.786692,192.168.1.240,8.8.8.8,www.example.net
1474777274.96225,192.168.1.240,8.8.8.8,www.example.org
1474777274.962398,192.168.1.240,8.8.8.8,www.example.org
1474777363.156675,192.168.1.166,192.168.1.1,babyws.withings.net
1474777410.472739,192.168.1.227,192.168.1.1,devs.tplinkcloud.com
1474777574.634446,192.168.1.240,8.8.8.8,www.example.com
1474777574.634615,192.168.1.240,8.8.8.8,www.example.com
1474777574.800985,192.168.1.240,8.8.8.8,www.example.net
1474777574.80114,192.168.1.240,8.8.8.8,www.example.net
1474777574.965096,192.168.1.240,8.8.8.8,www.example.org
1474777574.96495,192.168.1.240,8.8.8.8,www.example.org
1474777801.376401,192.168.1.241,192.168.1.1,apicom.netatmo.net
1474777874.634869,192.168.1.240,8.8.8.8,www.example.com
1474777874.635029,192.168.1.240,8.8.8.8,www.example.com
1474777874.798097,192.168.1.240,8.8.8.8,www.example.net
1474777874.798246,192.168.1.240,8.8.8.8,www.example.net
1474777874.985709,192.168.1.240,8.8.8.8,www.example.org
1474777874.986265,192.168.1.240,8.8.8.8,www.example.org
1474777964.929073,192.168.1.166,192.168.1.1,babyws.withings.net
1474777981.343021,192.168.1.241,192.168.1.1,apicom.netatmo.net
1474778032.354408,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474778125.17554,192.168.1.166,192.168.1.1,babyws.withings.net
1474778150.757724,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474778174.637086,192.168.1.240,8.8.8.8,www.example.com
1474778174.637937,192.168.1.240,8.8.8.8,www.example.com
1474778174.816646,192.168.1.240,8.8.8.8,www.example.net
1474778174.816788,192.168.1.240,8.8.8.8,www.example.net
1474778175.023837,192.168.1.240,8.8.8.8,www.example.org
1474778175.023986,192.168.1.240,8.8.8.8,www.example.org
1474778178.385691,192.168.1.227,192.168.1.1,uk.pool.ntp.org
1474778194.485671,192.168.1.227,192.168.1.1,fr.pool.ntp.org
1474778427.490243,192.168.1.240,8.8.8.8,pindorama.amazon.com
1474778427.5012,192.168.1.240,8.8.8.8,www.example.com
1474778427.501343,192.168.1.240,8.8.8.8,www.example.com
1474778427.667636,192.168.1.240,8.8.8.8,www.example.net
1474778427.667488,192.168.1.240,8.8.8.8,www.example.net
1474778427.855947,192.168.1.240,8.8.8.8,www.example.org
1474778427.858088,192.168.1.240,8.8.8.8,www.example.org
1474778566.878556,192.168.1.166,192.168.1.1,babyws.withings.net
1474778632.614808,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474778729.120218,192.168.1.240,8.8.8.8,www.example.com
1474778729.120377,192.168.1.240,8.8.8.8,www.example.com
1474778729.28304,192.168.1.240,8.8.8.8,www.example.net
1474778729.283194,192.168.1.240,8.8.8.8,www.example.net
1474778729.459565,192.168.1.240,8.8.8.8,www.example.org
1474778729.459721,192.168.1.240,8.8.8.8,www.example.org
1474779028.111425,192.168.1.240,8.8.8.8,www.example.com
1474779028.111271,192.168.1.240,8.8.8.8,www.example.com
1474779028.274521,192.168.1.240,8.8.8.8,www.example.net
1474779028.274371,192.168.1.240,8.8.8.8,www.example.net
1474779028.449928,192.168.1.240,8.8.8.8,www.example.org
1474779028.450083,192.168.1.240,8.8.8.8,www.example.org
1474779045.524122,192.168.1.240,192.168.1.1,www.meethue.com
1474779050.753372,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474779168.626645,192.168.1.166,192.168.1.1,babyws.withings.net
1474779328.129592,192.168.1.240,8.8.8.8,www.example.com
1474779328.129422,192.168.1.240,8.8.8.8,www.example.com
1474779328.292382,192.168.1.240,8.8.8.8,www.example.net
1474779328.292546,192.168.1.240,8.8.8.8,www.example.net
1474779328.462186,192.168.1.240,8.8.8.8,www.example.org
1474779328.462351,192.168.1.240,8.8.8.8,www.example.org
1474779628.120567,192.168.1.240,8.8.8.8,www.example.com
1474779628.120733,192.168.1.240,8.8.8.8,www.example.com
1474779628.296026,192.168.1.240,8.8.8.8,www.example.net
1474779628.295878,192.168.1.240,8.8.8.8,www.example.net
1474779628.460193,192.168.1.240,8.8.8.8,www.example.org
1474779628.460348,192.168.1.240,8.8.8.8,www.example.org
1474779654.013129,192.168.1.166,192.168.1.1,babyws.withings.net
1474779654.58778,192.168.1.166,192.168.1.1,babyws.withings.net
1474779715.302444,192.168.1.166,192.168.1.1,babyws.withings.net
1474779770.393299,192.168.1.166,192.168.1.1,babyws.withings.net
1474779832.895701,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474779928.125171,192.168.1.240,8.8.8.8,www.example.com
1474779928.125001,192.168.1.240,8.8.8.8,www.example.com
1474779928.307875,192.168.1.240,8.8.8.8,www.example.net
1474779928.307725,192.168.1.240,8.8.8.8,www.example.net
1474779928.482434,192.168.1.240,8.8.8.8,www.example.org
1474779928.482286,192.168.1.240,8.8.8.8,www.example.org
1474779950.761135,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474779955.156372,192.168.1.240,8.8.8.8,device-metrics-us.amazon.com
1474780228.125845,192.168.1.240,8.8.8.8,www.example.com
1474780228.126595,192.168.1.240,8.8.8.8,www.example.com
1474780228.301512,192.168.1.240,8.8.8.8,www.example.net
1474780228.301367,192.168.1.240,8.8.8.8,www.example.net
1474780228.47726,192.168.1.240,8.8.8.8,www.example.org
1474780228.477102,192.168.1.240,8.8.8.8,www.example.org
1474780372.160789,192.168.1.166,192.168.1.1,babyws.withings.net
1474780528.11846,192.168.1.240,8.8.8.8,www.example.com
1474780528.118306,192.168.1.240,8.8.8.8,www.example.com
1474780528.303968,192.168.1.240,8.8.8.8,www.example.net
1474780528.304118,192.168.1.240,8.8.8.8,www.example.net
1474780528.468188,192.168.1.240,8.8.8.8,www.example.org
1474780528.468039,192.168.1.240,8.8.8.8,www.example.org
1474780828.182729,192.168.1.240,8.8.8.8,www.example.com
1474780828.182898,192.168.1.240,8.8.8.8,www.example.com
1474780828.34698,192.168.1.240,8.8.8.8,www.example.net
1474780828.347128,192.168.1.240,8.8.8.8,www.example.net
1474780828.52474,192.168.1.240,8.8.8.8,www.example.org
1474780828.524891,192.168.1.240,8.8.8.8,www.example.org
1474780850.745611,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474780973.942425,192.168.1.166,192.168.1.1,babyws.withings.net
1474781033.164545,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474781128.109638,192.168.1.240,8.8.8.8,www.example.com
1474781128.109795,192.168.1.240,8.8.8.8,www.example.com
1474781128.286789,192.168.1.240,8.8.8.8,www.example.net
1474781128.286955,192.168.1.240,8.8.8.8,www.example.net
1474781128.461501,192.168.1.240,8.8.8.8,www.example.org
1474781128.461623,192.168.1.240,8.8.8.8,www.example.org
1474781211.85496,192.168.1.249,192.168.1.1,www.samsungsmartcam.com
1474781227.899878,192.168.1.249,192.168.1.1,smtp.gmail.com
1474781227.901182,192.168.1.249,192.168.1.1,smtp.gmail.com
1474781401.776761,192.168.1.241,192.168.1.1,apicom.netatmo.net
1474781428.150793,192.168.1.240,8.8.8.8,www.example.com
1474781428.15319,192.168.1.240,8.8.8.8,www.example.com
1474781428.33121,192.168.1.240,8.8.8.8,www.example.net
1474781428.331362,192.168.1.240,8.8.8.8,www.example.net
1474781428.497203,192.168.1.240,8.8.8.8,www.example.org
1474781428.497373,192.168.1.240,8.8.8.8,www.example.org
1474781575.70395,192.168.1.166,192.168.1.1,babyws.withings.net
1474781633.428173,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474781726.067859,192.168.1.166,192.168.1.1,babyws.withings.net
1474781728.129594,192.168.1.240,8.8.8.8,www.example.com
1474781728.129764,192.168.1.240,8.8.8.8,www.example.com
1474781728.304097,192.168.1.240,8.8.8.8,www.example.net
1474781728.304244,192.168.1.240,8.8.8.8,www.example.net
1474781728.478955,192.168.1.240,8.8.8.8,www.example.org
1474781728.479129,192.168.1.240,8.8.8.8,www.example.org
1474781750.736315,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474781798.051531,192.168.1.227,192.168.1.1,uk.pool.ntp.org
1474782029.110284,192.168.1.240,8.8.8.8,www.example.com
1474782029.110438,192.168.1.240,8.8.8.8,www.example.com
1474782029.426674,192.168.1.240,8.8.8.8,www.example.net
1474782029.426833,192.168.1.240,8.8.8.8,www.example.net
1474782029.590963,192.168.1.240,8.8.8.8,www.example.org
1474782029.591129,192.168.1.240,8.8.8.8,www.example.org
1474782177.558478,192.168.1.166,192.168.1.1,babyws.withings.net
1474782328.11528,192.168.1.240,8.8.8.8,www.example.com
1474782328.115446,192.168.1.240,8.8.8.8,www.example.com
1474782328.29371,192.168.1.240,8.8.8.8,www.example.net
1474782328.293557,192.168.1.240,8.8.8.8,www.example.net
1474782328.457641,192.168.1.240,8.8.8.8,www.example.org
1474782328.457492,192.168.1.240,8.8.8.8,www.example.org
1474782612.416475,192.168.1.166,192.168.1.1,babyws.withings.net
1474782613.017826,192.168.1.166,192.168.1.1,babyws.withings.net
1474782613.686762,192.168.1.166,192.168.1.1,babyws.withings.net
1474782628.123782,192.168.1.240,8.8.8.8,www.example.com
1474782628.124605,192.168.1.240,8.8.8.8,www.example.com
1474782628.292328,192.168.1.240,8.8.8.8,www.example.net
1474782628.29247,192.168.1.240,8.8.8.8,www.example.net
1474782628.467214,192.168.1.240,8.8.8.8,www.example.org
1474782628.467362,192.168.1.240,8.8.8.8,www.example.org
1474782650.735043,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474782779.370115,192.168.1.166,192.168.1.1,babyws.withings.net
1474782795.230414,192.168.1.240,8.8.8.8,www.example.com
1474782795.233461,192.168.1.240,8.8.8.8,www.example.com
1474782795.18082,192.168.1.240,8.8.8.8,pindorama.amazon.com
1474782795.406089,192.168.1.240,8.8.8.8,www.example.net
